spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,danceability_encoded,energy_encoded,speechiness_encoded,acousticness_encoded,liveness_encoded,valence_encoded,tempo_encoded,duration_ms_encoded,loudness_encoded,instrumentalness_encoded,mode_encoded,key_encoded,time_signature_encoded
0R902FnwJO8kBZYvtpQLrL,0.769,0.904,1.0,-1.545,1.0,0.343,0.316,0.0239,0.0807,0.155,130.059,129697.0,4.0,high,high,high,medium,low,low,medium,low,low,low,Major,C#,4.0
0RVmg31gzlshCm356g0HF2,0.672,0.867,8.0,-7.102,1.0,0.036,0.0268,0.959,0.117,0.702,132.977,104013.0,4.0,medium,high,low,low,medium,high,medium,low,low,high,Major,G#,4.0
0RujXee9prjXv59EPhKPcd,0.648,0.0838,3.0,-21.157,1.0,0.126,0.995,0.772,0.0956,0.417,83.002,85867.0,3.0,medium,low,high,high,low,medium,low,low,low,high,Major,D#,3.0
0S1fmk6xz49SHINeXXpStW,0.542,0.84,1.0,-5.181,0.0,0.0508,0.000564,0.00028,0.244,0.67,92.154,160867.0,4.0,low,high,medium,low,high,high,low,low,low,low,Minor,C#,4.0
0Sbeihd75SGitymHS8Bqbh,0.386,0.446,11.0,-7.807,1.0,0.0297,0.252,0.0,0.18,0.4,179.995,191187.0,3.0,low,low,low,medium,medium,medium,high,medium,low,low,Major,B,3.0
0SccFtYdj75y6lL2OW10Cf,0.618,0.462,7.0,-13.154,1.0,0.0328,0.332,0.000862,0.279,0.419,92.489,192507.0,4.0,medium,low,low,medium,high,medium,low,medium,low,low,Major,G,4.0
0Sfn2TYbpQtCGMBf6C0Y6T,0.793,0.736,7.0,-3.254,0.0,0.0469,0.0822,0.0,0.109,0.656,112.993,237525.0,4.0,high,medium,medium,low,medium,high,medium,high,low,low,Minor,G,4.0
0SiywuOBRcynK0uKGWdCnn,0.696,0.921,0.0,-3.755,1.0,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573.0,4.0,medium,high,low,low,low,high,medium,high,low,low,Major,C,4.0
0SqfoSpuWsk4CJpCX2LvCD,0.515,0.582,8.0,-6.226,1.0,0.0414,0.0915,7.09e-05,0.113,0.641,119.089,280293.0,4.0,low,medium,low,medium,medium,medium,medium,high,low,low,Major,G#,4.0
0SzDVyiiUDpuhzrphnoejr,0.716,0.942,1.0,-6.116,1.0,0.0565,0.000136,0.836,0.0663,0.899,167.371,135827.0,4.0,medium,high,medium,low,low,high,high,low,low,high,Major,C#,4.0
0T9HkYHyoI0SUTeGOQo85z,0.27,0.0311,2.0,-36.796,0.0,0.0468,0.961,0.123,0.0617,0.0396,70.37,303893.0,4.0,low,low,medium,high,low,low,low,high,low,low,Minor,D,4.0
0TCt7OFRdD8PQ6vTRQxNgQ,0.604,0.541,1.0,-7.378,0.0,0.0915,0.639,0.0,0.169,0.892,134.326,191413.0,4.0,medium,medium,high,high,medium,high,medium,medium,low,low,Minor,C#,4.0
0TFx6jL7Cp7HU1zQpdXUjI,0.536,0.791,11.0,-6.553,0.0,0.0432,0.136,5.56e-05,0.16,0.616,94.734,227160.0,4.0,low,high,medium,medium,medium,medium,low,high,low,low,Minor,B,4.0
0UBRN63fWjvMLedwgoeB2z,0.454,0.931,11.0,-4.083,1.0,0.0321,0.238,0.000623,0.289,0.462,137.945,160530.0,4.0,low,high,low,medium,high,medium,medium,low,low,low,Major,B,4.0
0UEBfC8wWijoWnaXXpL641,0.276,0.315,7.0,-13.093,1.0,0.0346,0.878,0.00489,0.662,0.078,127.071,516834.0,4.0,low,low,low,high,high,low,medium,high,low,low,Major,G,4.0
0UNDrAptMY5glGrcdr93Kx,0.401,0.964,10.0,-2.636,0.0,0.257,0.00159,0.0,0.137,0.37,154.978,204459.0,4.0,low,high,high,low,medium,medium,high,medium,low,low,Minor,A#,4.0
0UXlu64mDLvfzR8IXMz06J,0.588,0.452,7.0,-4.75,1.0,0.0268,0.437,0.0,0.344,0.734,139.953,185723.0,4.0,medium,low,low,medium,high,high,medium,medium,low,low,Major,G,4.0
0V3wPSX9ygBnCm8psDIegu,0.637,0.643,4.0,-6.571,1.0,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690.0,4.0,medium,medium,medium,medium,medium,medium,low,medium,low,low,Major,E,4.0
0VE4kBnHJUgtMf0dy6DRmW,0.562,0.689,2.0,-6.745,1.0,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,233627.0,4.0,low,medium,high,low,low,low,high,high,low,low,Major,D,4.0
0VO8gYVDSwM1Qdd2GsMoYK,0.553,0.659,8.0,-7.295,1.0,0.0391,0.0027,0.0,0.105,0.105,120.146,234000.0,4.0,low,medium,low,low,low,low,medium,high,low,low,Major,G#,4.0
0Vamcab1ClWW7u8rAiwT5d,0.594,0.705,1.0,-6.415,1.0,0.0396,0.576,0.0,0.374,0.372,102.062,148235.0,4.0,medium,medium,low,high,high,medium,low,low,low,low,Major,C#,4.0
0VcObbPULLRrYj4o33Eidc,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040.0,4.0,low,medium,medium,low,low,low,high,medium,low,low,Major,C#,4.0
0W4NhJhcqKCqEP2GIpDCDq,0.688,0.519,5.0,-4.285,1.0,0.0283,0.064,0.0,0.1,0.318,116.714,255333.0,4.0,medium,low,low,low,low,low,medium,high,low,low,Major,F,4.0
0W6I02J9xcqK8MtSeosEXb,0.912,0.655,8.0,-6.029,0.0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,138293.0,4.0,high,medium,high,medium,low,high,low,low,low,low,Minor,G#,4.0
0WNfQxDGaPTl0yogcMR5v1,0.795,0.814,0.0,-3.945,1.0,0.4,0.0736,0.0,0.117,0.68,160.039,209811.0,4.0,high,high,high,low,medium,high,high,medium,low,low,Major,C,4.0
0WP6U0BFCgvlK1eZolIBUg,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
0WZ5paMR4zJAdjkBgCVAYN,0.594,0.851,0.0,-4.184,1.0,0.17,0.606,1.95e-05,0.105,0.885,198.103,190288.0,4.0,medium,high,high,high,low,high,high,medium,low,low,Major,C,4.0
0WirE9soFSbeq15cg8uIRy,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
0WtM2NBVQNNJLh6scP13H8,0.801,0.806,11.0,-5.206,1.0,0.0381,0.382,0.000669,0.114,0.802,106.999,239318.0,4.0,high,high,low,medium,medium,high,low,high,low,low,Major,B,4.0
0XPsOSYzDJZJArevQNm2AR,0.474,0.489,6.0,-7.625,0.0,0.0342,0.467,0.0,0.119,0.23,124.844,208801.0,4.0,low,low,low,medium,medium,low,medium,medium,low,low,Minor,F#,4.0
0XgOhyJWH5UVWyV7farWDr,0.629,0.845,1.0,-3.438,1.0,0.0544,0.0145,1.03e-06,0.113,0.461,109.966,185133.0,4.0,medium,high,medium,low,medium,medium,low,medium,low,low,Major,C#,4.0
0YFqKxV9uNu6LUeYkLOKRS,0.364,0.62,5.0,-6.638,0.0,0.0555,0.736,0.00225,0.429,0.491,79.904,168920.0,4.0,low,medium,medium,high,high,medium,low,low,low,low,Minor,F,4.0
0YgXSDMUJlen2AQ6fnYLLr,0.524,0.906,1.0,-3.61,1.0,0.0479,0.138,0.0,0.122,0.774,139.914,179733.0,4.0,low,high,medium,medium,medium,high,medium,medium,low,low,Major,C#,4.0
0ZPjVmof45INEERgYfadtv,0.69,0.842,10.0,-4.288,0.0,0.0739,0.0153,0.0,0.0639,0.626,141.994,182670.0,4.0,medium,high,medium,low,low,medium,high,medium,low,low,Minor,A#,4.0
0ZUo4YjG4saFnEJhdWp9Bt,0.519,0.749,6.0,-3.318,0.0,0.0405,0.271,0.0,0.119,0.29,147.905,199947.0,4.0,low,medium,low,medium,medium,low,high,medium,low,low,Minor,F#,4.0
0ZxhtATQ0a6EvQNZ0z6NKV,0.898,0.676,9.0,-5.196,1.0,0.187,0.14,0.0,0.101,0.742,147.991,172125.0,4.0,high,medium,high,medium,low,high,high,low,low,low,Major,A,4.0
0aV5uARAknQgYhBaK944FP,0.483,0.84,7.0,-6.508,1.0,0.119,0.43,0.000575,0.146,0.55,157.979,260362.0,4.0,low,high,high,medium,medium,medium,high,high,low,low,Major,G,4.0
0ayd4fDb6rMZl9uqCY3Hzl,0.509,0.793,1.0,-3.229,1.0,0.0376,0.25,0.0,0.236,0.767,165.964,227892.0,4.0,low,high,low,medium,high,high,high,high,low,low,Major,C#,4.0
0bBwi6ddYeTv5fXgHAdfiH,0.872,0.519,7.0,-4.467,1.0,0.244,0.306,0.0,0.276,0.52,86.768,107077.0,5.0,high,low,high,medium,high,medium,low,low,low,low,Major,G,5.0
0bILU0UiNDmA5Ff6whhb2R,0.57,0.67,1.0,-6.519,1.0,0.0274,0.426,0.0,0.108,0.593,140.924,178723.0,4.0,medium,medium,low,medium,low,medium,high,medium,low,low,Major,C#,4.0
0bkV1iQHSxBaksUqgEkcbc,0.472,0.551,5.0,-7.219,0.0,0.25,0.103,0.0,0.345,0.347,83.25,366593.0,4.0,low,medium,high,medium,high,low,low,high,low,low,Minor,F,4.0
0c6Pmdnw71qZ4UHkr4qRNQ,0.678,0.623,1.0,-5.034,1.0,0.0828,0.16,0.0,0.151,0.103,160.021,162206.0,4.0,medium,medium,medium,medium,medium,low,high,low,low,low,Major,C#,4.0
0cCLNIYOUthHiQHOS8iGRV,0.553,0.574,5.0,-7.492,0.0,0.045,0.521,6.96e-05,0.0866,0.806,88.988,470280.0,4.0,low,medium,medium,medium,low,high,low,high,low,low,Minor,F,4.0
0cITLOYn1Sv4q27zZPqlNK,0.602,0.896,1.0,-4.267,0.0,0.0437,0.0773,8.87e-05,0.091,0.641,124.978,220827.0,4.0,medium,high,medium,low,low,medium,medium,high,low,low,Minor,C#,4.0
0cVyQfDyRnMJ0V3rjjdlU3,0.85,0.699,0.0,-3.292,1.0,0.0776,0.152,0.0,0.32,0.915,114.481,114234.0,4.0,high,medium,medium,medium,high,high,medium,low,low,low,Major,C,4.0
0cqNGWvuukhCiKvEX7utys,0.76,0.941,1.0,-6.356,1.0,0.0688,0.0451,0.0,0.649,0.805,116.013,231427.0,4.0,high,high,medium,low,high,high,medium,high,low,low,Major,C#,4.0
0crVjW9Jz8ktVuVXoUi187,0.798,0.751,1.0,-3.464,1.0,0.197,0.0654,3.48e-05,0.0666,0.671,91.124,235525.0,4.0,high,medium,high,low,low,high,low,high,low,low,Major,C#,4.0
0cv1Mnb47oMvjVKMc2cyZw,0.859,0.658,8.0,-4.481,1.0,0.192,0.0326,0.00181,0.0651,0.538,98.989,255267.0,4.0,high,medium,high,low,low,medium,low,high,low,low,Major,G#,4.0
0d1NK6DEtHLK0Mw4iij3uI,0.735,0.525,7.0,-7.066,1.0,0.0377,0.168,0.132,0.201,0.305,100.021,182400.0,4.0,high,low,low,medium,high,low,low,medium,low,low,Major,G,4.0
0d5OZ7YYD8YXlXGitjHO0n,0.584,0.478,0.0,-6.905,1.0,0.0305,0.579,0.000316,0.153,0.118,95.973,211667.0,4.0,medium,low,low,high,medium,low,low,medium,low,low,Major,C,4.0
0d83zVs3OmdjrhfoAxg1dE,0.812,0.52,2.0,-9.796,1.0,0.0541,0.0361,1.22e-06,0.0926,0.488,110.046,188893.0,4.0,high,low,medium,low,low,medium,low,medium,low,low,Major,D,4.0
0dQZTgDVjsQfrp7VCTQqYm,0.693,0.719,11.0,-8.782,0.0,0.0462,0.0611,0.125,0.143,0.763,130.04,250861.0,4.0,medium,medium,medium,low,medium,high,medium,high,low,low,Minor,B,4.0
0dWSN9JS8vAcnM8a6lxIrB,0.813,0.731,4.0,-6.654,0.0,0.0624,0.422,8.69e-05,0.139,0.783,115.043,200062.0,4.0,high,medium,medium,medium,medium,high,medium,medium,low,low,Minor,E,4.0
0dxp7DyPJEo6JhtnjUtBnN,0.495,0.691,10.0,-4.989,0.0,0.0447,0.0745,0.0033,0.0881,0.299,123.051,222912.0,4.0,low,medium,medium,low,low,low,medium,high,low,low,Minor,A#,4.0
0eBFgRxyVSeuT4iyrbukdn,0.708,0.731,3.0,-4.872,1.0,0.0345,0.0189,4.47e-06,0.129,0.379,116.975,239533.0,4.0,medium,medium,low,low,medium,medium,medium,high,low,low,Major,D#,4.0
0eIeUNfz7WO5D6Krg9NYoh,0.48,0.375,10.0,-18.393,1.0,0.0415,0.99,0.964,0.105,0.605,180.069,135511.0,4.0,low,low,low,high,low,medium,high,low,low,high,Major,A#,4.0
0eaVIYo2zeOaGJeqZ5TwYz,0.328,0.631,5.0,-5.169,0.0,0.0465,0.0714,0.0,0.567,0.382,85.262,187613.0,4.0,low,medium,medium,low,high,medium,low,medium,low,low,Minor,F,4.0
0fCwTrRNfoNk962ati8n2K,0.585,0.55,11.0,-7.342,1.0,0.0255,0.408,3.97e-05,0.115,0.839,78.176,218280.0,4.0,medium,medium,low,medium,medium,high,low,high,low,low,Major,B,4.0
0fVQEAJzB0WDLgS28zbECm,0.596,0.514,7.0,-6.634,1.0,0.0385,0.501,0.0,0.0829,0.26,124.722,270264.0,3.0,medium,low,low,medium,low,low,medium,high,low,low,Major,G,3.0
0fea68AdmYNygeTGI4RC18,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,4.0,high,medium,high,medium,low,medium,high,high,low,low,Major,G,4.0
0g2Bbgy7P41pFjMWJuzsf4,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
0g8nIlk2ltpZP8lYlPvRx1,0.621,0.397,3.0,-18.737,0.0,0.0429,0.334,0.2,0.295,0.605,117.933,246750.0,4.0,medium,low,medium,medium,high,medium,medium,high,low,low,Minor,D#,4.0
0gEyKnHvgkrkBM6fbeHdwK,0.439,0.434,7.0,-14.918,1.0,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,274707.0,4.0,low,low,low,low,medium,low,low,high,low,low,Major,G,4.0
0hQyFpC8af9Dj89fEYkXPG,0.611,0.629,0.0,-5.928,0.0,0.0368,0.375,0.0,0.0942,0.553,142.986,200893.0,4.0,medium,medium,low,medium,low,medium,high,medium,low,low,Minor,C,4.0
0heeNYlwOGuUSe7TgUD27B,0.751,0.502,7.0,-8.763,1.0,0.167,0.2,0.0,0.296,0.106,108.943,210557.0,4.0,high,low,high,medium,high,low,low,medium,low,low,Major,G,4.0
0hquQWY3xvYqN4qtiquniF,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
0i4UV3HjjvsUuV3BajEXoD,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
0i74hCilU2AmXjYSbr2N6B,0.617,0.186,6.0,-19.603,1.0,0.0347,0.0287,0.000467,0.0742,0.161,76.015,327800.0,4.0,medium,low,low,low,low,low,low,high,low,low,Major,F#,4.0
0i8EbwLvGtg3u9hq896b1A,0.522,0.782,5.0,-7.055,0.0,0.0605,0.142,0.0231,0.113,0.394,186.011,167742.0,4.0,low,high,medium,medium,medium,medium,high,low,low,low,Minor,F,4.0
0iCsRcu5mugWVlCMpD7wb1,0.669,0.73,1.0,-8.574,0.0,0.206,0.354,0.00388,0.204,0.457,149.897,93686.0,4.0,medium,medium,high,medium,high,medium,high,low,low,low,Minor,C#,4.0
0iUrxveyNUBfj0cqjYEijt,0.548,0.996,7.0,-2.169,1.0,0.112,0.0284,0.92,0.595,0.893,94.999,265263.0,4.0,low,high,high,low,high,high,low,high,low,high,Major,G,4.0
0irxRes67DWbAdghQ9F6sC,0.26,0.705,5.0,-9.613,1.0,0.0614,2.3e-05,0.556,0.126,0.693,172.783,220893.0,4.0,low,medium,medium,low,medium,high,high,high,low,high,Major,F,4.0
0j1Ia2lQWrcXrQZI4AdJlk,0.648,0.308,1.0,-11.729,1.0,0.04,0.886,0.0774,0.124,0.198,76.997,184638.0,1.0,medium,low,low,high,medium,low,low,medium,low,low,Major,C#,1.0
0j3mqDTK4Z6lvrLzFCUUz6,0.364,0.554,4.0,-9.076,1.0,0.0301,0.077,0.000297,0.125,0.257,150.079,214800.0,3.0,low,medium,low,low,medium,low,high,medium,low,low,Major,E,3.0
0j5Y7MU6fNTqJ8j2Jv2VYl,0.596,0.49,10.0,-6.701,1.0,0.0331,0.0879,0.0,0.18,0.294,139.952,243476.0,4.0,medium,low,low,low,medium,low,medium,high,low,low,Major,A#,4.0
0j8jhVHMHLb3MFEmC0jGgt,0.145,0.00134,9.0,-45.387,1.0,0.0393,0.99,0.9,0.0947,0.144,140.393,188000.0,3.0,low,low,low,high,low,low,high,medium,low,high,Major,A,3.0
0jiQP6yRWYgfLjVPdfAF3M,0.594,0.996,8.0,-6.993,0.0,0.0633,0.0738,0.937,0.956,0.349,138.01,200333.0,4.0,medium,high,medium,low,high,low,medium,medium,low,high,Minor,G#,4.0
0k1WUmIRnG3xU6fvvDVfRG,0.803,0.597,11.0,-6.035,0.0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,257605.0,4.0,high,medium,high,low,high,low,medium,high,low,low,Minor,B,4.0
0k8w7m4faqTHzcni86vhHV,0.242,0.931,7.0,-8.397,1.0,0.15,8.88e-06,0.303,0.0727,0.578,130.257,195210.0,4.0,low,high,high,low,low,medium,medium,medium,low,low,Major,G,4.0
0k9k2Mr1gR7zeSLiNAqimY,0.668,0.881,10.0,-1.751,0.0,0.0466,0.0119,0.92,0.149,0.756,122.026,101322.0,4.0,medium,high,medium,low,medium,high,medium,low,low,high,Minor,A#,4.0
0kAZ3H6G9Zac4PMpmobMkj,0.472,0.701,4.0,-3.72,1.0,0.0279,0.091,0.0,0.23,0.304,147.854,237022.0,4.0,low,medium,low,medium,high,low,high,high,low,low,Major,E,4.0
0kTMK4gNFfLXaTb62w1UaJ,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
0lGewtbWP8unTgrLmAnjX2,0.246,0.311,8.0,-13.346,1.0,0.0368,0.94,0.00177,0.117,0.0911,115.268,246596.0,5.0,low,low,low,high,medium,low,medium,high,low,low,Major,G#,5.0
0ll8uFnc0nANY35E0Lfxvg,0.453,0.655,9.0,-4.22,1.0,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,236160.0,4.0,low,medium,low,low,low,low,high,high,low,low,Major,A,4.0
0lodMO0qK83vfPiiD7FMEt,0.715,0.567,1.0,-4.481,0.0,0.0865,0.06,0.0,0.0655,0.332,160.098,223174.0,4.0,medium,medium,medium,low,low,low,high,high,low,low,Minor,C#,4.0
0lx2cLdOt3piJbcaXIV74f,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,214707.0,4.0,low,medium,high,high,medium,medium,low,medium,low,low,Major,G,4.0
0m6aRplCbWmteKiDCkCzTg,0.653,0.825,7.0,-5.693,0.0,0.0836,0.126,4.17e-06,0.193,0.547,97.993,187833.0,4.0,medium,high,medium,medium,medium,medium,low,medium,low,low,Minor,G,4.0
0m9vOqTow5AWQzSEtUCKW9,0.492,0.16,9.0,-13.856,1.0,0.0579,0.882,0.749,0.151,0.543,84.467,173680.0,3.0,low,low,medium,high,medium,medium,low,low,low,high,Major,A,3.0
0mL82sxCRjrs3br407IdJh,0.702,0.586,9.0,-7.83,0.0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111.0,4.0,medium,medium,low,low,medium,medium,medium,medium,low,low,Minor,A,4.0
0mYZDzhKs8sa0oDsS6HSZ5,0.163,0.000262,10.0,-39.044,1.0,0.0465,0.979,0.952,0.112,0.0341,72.2,144000.0,5.0,low,low,medium,high,medium,low,low,low,low,high,Major,A#,5.0
0mflMxspEfB0VbI1kyLiAv,0.662,0.488,9.0,-6.894,1.0,0.0682,0.782,0.0,0.102,0.817,117.913,182347.0,4.0,medium,low,medium,high,low,high,medium,medium,low,low,Major,A,4.0
0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0.0,-8.648,1.0,0.0434,0.932,0.0,0.088,0.387,72.795,213827.0,4.0,medium,low,medium,high,low,medium,low,medium,low,low,Major,C,4.0
0nnHhbBzCBEpCRQs8uHM3T,0.73,0.292,4.0,-13.3,0.0,0.0379,0.641,0.00949,0.13,0.244,103.036,277227.0,4.0,medium,low,low,high,medium,low,low,high,low,low,Minor,E,4.0
0oJ8ulmF3Vq6BxI9VodIT9,0.569,0.703,1.0,-6.329,1.0,0.182,0.43,0.0,0.607,0.578,96.168,274800.0,4.0,medium,medium,high,medium,high,medium,low,high,low,low,Major,C#,4.0
0oW1upYPuCWkarwMWZD0NK,0.709,0.744,11.0,-6.516,0.0,0.285,0.108,8.95e-06,0.105,0.604,180.037,140805.0,4.0,medium,medium,high,medium,low,medium,high,low,low,low,Minor,B,4.0
0ogcV4I4ZIbeATU1jt8bTZ,0.403,0.82,1.0,-6.602,1.0,0.476,0.124,0.0,0.389,0.689,173.079,140920.0,3.0,low,high,high,medium,high,high,high,low,low,low,Major,C#,3.0
0p0cOpBujR114Wirv5AM7W,0.711,0.718,1.0,-5.671,1.0,0.0994,0.379,0.0,0.119,0.689,159.953,173991.0,4.0,medium,medium,high,medium,medium,high,high,low,low,low,Major,C#,4.0
0p1hBWPaSxUDTSa32PyhnU,0.743,0.671,11.0,-6.304,1.0,0.0382,0.0706,0.0,0.294,0.627,127.923,243962.0,4.0,high,medium,low,low,high,medium,medium,high,low,low,Major,B,4.0
0pNp4untlQyZU1FZU2J0W2,0.121,0.00107,4.0,-41.949,1.0,0.0399,0.965,0.926,0.0895,0.151,68.988,178500.0,5.0,low,low,low,high,low,low,low,medium,low,high,Major,E,5.0
0pRqj4CrVCHOjDngEXZxcz,0.569,0.811,5.0,-4.562,1.0,0.336,0.696,0.0,0.156,0.69,144.642,248661.0,4.0,medium,high,high,high,medium,high,high,high,low,low,Major,F,4.0
0piVRtRDlflmgSz12ZB8b6,0.643,0.35,8.0,-8.214,1.0,0.0514,0.771,0.0,0.165,0.531,140.202,143571.0,4.0,medium,low,medium,high,medium,medium,high,low,low,low,Major,G#,4.0
0pw2TNlMBqNm7u8oWtkF2e,0.438,0.488,2.0,-5.514,1.0,0.0264,0.0638,0.43,0.385,0.961,155.963,45000.0,4.0,low,low,low,low,high,high,high,low,low,low,Major,D,4.0
0pyOM5TLmrs7fhTwgre7TG,0.842,0.624,11.0,-7.096,1.0,0.0308,0.0605,0.00131,0.39,0.84,122.003,183080.0,4.0,high,medium,low,low,high,high,medium,medium,low,low,Major,B,4.0
0qCPD6ilr9nXkI4KVZgcns,0.703,0.429,8.0,-9.076,1.0,0.0308,0.783,1.48e-06,0.113,0.416,129.034,220650.0,4.0,medium,low,low,high,medium,medium,medium,high,low,low,Major,G#,4.0
0qYrFdX5T8qMyUp0DSce9U,0.483,0.779,2.0,-8.76,1.0,0.0481,0.0382,1.08e-05,0.409,0.468,180.005,273263.0,4.0,low,high,medium,low,high,medium,high,high,low,low,Major,D,4.0
0qcr5FMsEO85NAQjrlDRKo,0.543,0.485,8.0,-6.85,1.0,0.0305,0.558,0.0,0.12,0.371,136.961,223840.0,4.0,low,low,low,high,medium,medium,medium,high,low,low,Major,G#,4.0
0qdbaqa5piAZn8X5hYTqo7,0.404,0.0824,0.0,-15.761,1.0,0.0298,0.827,0.486,0.637,0.423,81.618,122996.0,4.0,low,low,low,high,high,medium,low,low,low,low,Major,C,4.0
0qo1JukfClmpHnUOJxpFXi,0.69,0.732,3.0,-5.352,0.0,0.0497,0.0604,0.00114,0.168,0.636,107.977,178889.0,4.0,medium,medium,medium,low,medium,medium,low,medium,low,low,Minor,D#,4.0
0qvzXomUDJVaUboy2wMfiS,0.677,0.401,9.0,-8.467,1.0,0.0308,0.712,0.0,0.116,0.195,111.825,232852.0,4.0,medium,low,low,high,medium,low,medium,high,low,low,Major,A,4.0
0rAsn40XCigrz7XZNxV2pr,0.525,0.482,0.0,-4.906,1.0,0.0279,0.588,0.0,0.103,0.414,126.072,190511.0,4.0,low,low,low,high,low,medium,medium,medium,low,low,Major,C,4.0
0rCFRyEy4WXjRXNpO80Dzs,0.524,0.643,9.0,-6.055,1.0,0.0297,0.451,0.0,0.221,0.397,135.962,232059.0,4.0,low,medium,low,medium,high,medium,medium,high,low,low,Major,A,4.0
0rKWJnmo6Q0ovoPOLoLm0t,0.758,0.703,10.0,-5.979,0.0,0.172,0.252,0.0,0.146,0.465,94.985,203939.0,4.0,high,medium,high,medium,medium,medium,low,medium,low,low,Minor,A#,4.0
0rKtyWc8bvkriBthvHKY8d,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
0rY1FvyyqOYSdxnKfBGjj3,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
0rcaFqednwwedMu68xpKlj,0.261,0.349,6.0,-12.605,0.0,0.0321,0.917,0.0505,0.155,0.116,144.641,302579.0,4.0,low,low,low,high,medium,low,high,high,low,low,Minor,F#,4.0
0rhI6gvOeCKA502RdJAbfs,0.712,0.893,10.0,-3.995,0.0,0.0851,0.00788,0.0,0.169,0.828,125.022,186571.0,4.0,medium,high,medium,low,medium,high,medium,medium,low,low,Minor,A#,4.0
0rj3W147rXLe3bokOgWAW9,0.551,0.366,11.0,-8.23,0.0,0.0346,0.0934,0.891,0.128,0.124,145.962,231747.0,4.0,low,low,low,medium,medium,low,high,high,low,high,Minor,B,4.0
0rzaRSujxA0bKyjJl6vHYq,0.576,0.457,0.0,-6.473,1.0,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577.0,4.0,medium,low,low,medium,low,low,medium,high,low,low,Major,C,4.0
0sLNAFfzJI0FOBRfAFNBUb,0.748,0.485,11.0,-8.286,1.0,0.0978,0.234,0.0,0.389,0.501,136.058,178357.0,4.0,high,low,high,medium,high,medium,medium,medium,low,low,Major,B,4.0
0sSRLXxknVTQDStgU1NqpY,0.501,0.403,6.0,-11.106,0.0,0.119,0.234,0.0,0.267,0.111,118.352,399154.0,4.0,low,low,high,medium,high,low,medium,high,low,low,Minor,F#,4.0
0sY6ZUTh4yoctD8VIXz339,0.462,0.24,0.0,-12.077,1.0,0.0377,0.92,0.0,0.113,0.32,171.319,244000.0,4.0,low,low,low,high,medium,low,high,high,low,low,Major,C,4.0
0t6q2Xz3062zmQ9dMDwSBh,0.574,0.873,0.0,-4.248,1.0,0.0409,0.00982,0.0,0.0679,0.806,158.027,193809.0,4.0,medium,high,low,low,low,high,high,medium,low,low,Major,C,4.0
0tEugNCWzzwp1VeqzpKLsB,0.512,0.774,6.0,-4.582,1.0,0.0387,0.0568,0.0,0.167,0.818,164.234,168027.0,4.0,low,high,low,low,medium,high,high,low,low,low,Major,F#,4.0
0uBrQT9ny21InKVEsc7lm2,0.824,0.945,1.0,-1.9,1.0,0.0424,0.0684,3.39e-06,0.14,0.961,100.014,160800.0,4.0,high,high,low,low,medium,high,low,low,low,low,Major,C#,4.0
0uLd2Bf1FBtBNQPsWIkpPG,0.815,0.857,7.0,-8.218,1.0,0.0612,0.000688,0.666,0.32,0.79,119.983,128026.0,4.0,high,high,medium,low,high,high,medium,low,low,high,Major,G,4.0
0uukVUEWsYDhIZTEYYUVYT,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
0vBjd0I8iefycEZ2ex1Zpi,0.68,0.536,5.0,-6.669,0.0,0.0582,0.0102,0.00105,0.113,0.417,119.958,233947.0,4.0,medium,low,medium,low,medium,medium,medium,high,low,low,Minor,F,4.0
0vG5XcuU9FhunqzV3YA1BF,0.73,0.625,7.0,-8.973,1.0,0.291,0.293,0.0,0.224,0.563,139.983,154286.0,4.0,medium,medium,high,medium,high,medium,high,low,low,low,Major,G,4.0
