id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2bCQHF9gdG5BNDVuEIEnNk,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4
4jbmgIyjGoXjY01XxatOx6,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934,215672,4
5DSi7heBC8eTIFROBvttnp,0.674,0.205,2,-14.173,1,0.0399,0.896,0.0272,0.114,0.355,95.984,247148,4
7jk7gqyEonmVVYahZN5zhW,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4
6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,4
4wH4dJgrsxONID6KS2tDQM,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893,4
4cS2HQ6jK80vqdY9ofpztx,0.865,0.69,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983,188867,4
2idmlkd8oUaQvYEtINpLBX,0.744,0.614,1,-3.908,0,0.0838,0.00685,0.334,0.0708,0.774,131.994,383547,4
6IbnUaczZBT34DhaD6S18F,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,154667,4
3vkQ5DAB1qQMYO4Mr9zJN6,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,292613,4
3JTMWdhcJPiegDSe7SvZS3,0.71,0.68,1,-4.676,1,0.106,0.0078,0.0165,0.0493,0.571,129.971,194253,4
4WFeJTXNHIS2wURtwlAkhu,0.387,0.665,1,-11.323,0,0.225,0.145,0.00167,0.092,0.541,174.896,199367,4
1h2xVEoJORqrg71HocgqXd,0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,245493,4
0COqiPhxzoWICwFCS4eZcp,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893,4
7j74lucZ59vqN67Ipe2ZcY,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,273173,4
1PtQJZVZIdWIYdARpZRDFO,0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376,298933,4
54ipXppHLA8U4yqpOFTUhr,0.772,0.75,5,-3.67,0,0.0455,0.0201,0.0,0.074,0.587,114.061,165265,4
0SiywuOBRcynK0uKGWdCnn,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573,4
5QTxFnGygVM4jFQiBovmRo,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,308120,4
4dyoQtmjsgoTuF4VIReyE1,0.666,0.932,9,-5.64,1,0.0353,0.185,1.02e-06,0.135,0.822,121.04,204133,4
3TSRH5IgWTHc8QZSAmo4bz,0.889,0.687,11,-4.977,0,0.0572,0.125,0.0497,0.14,0.666,109.991,168875,4
4kovpzSYYoguJxUXQesQ13,0.627,0.624,7,-5.659,1,0.0482,0.726,0.0,0.146,0.897,139.305,145360,4
1ChulFMnwxoD74Me8eX2TU,0.554,0.963,6,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,195147,4
62rchuhJrm5JSlIfHz7cH3,0.782,0.775,5,-4.49,0,0.0975,0.309,0.0,0.322,0.882,135.966,177353,4
0QTUoI90fBFdKkd4h8fsOu,0.561,0.826,2,-5.842,1,0.0972,0.00289,0.0,0.432,0.499,141.98,206507,4
2LBqCSwhJGcFQeTHMVGwy3,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,260253,4
2zYzyRzz6pRmhPzyfMEC8s,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,208400,4
3EEd6ldsPat620GVYMEhOP,0.582,0.767,4,-11.38,0,0.0297,0.288,0.0789,0.0606,0.736,141.683,186038,4
2FMcDUopGfjBh3xMsrm78S,0.688,0.639,7,-12.964,1,0.0648,0.0066,0.0596,0.0588,0.775,110.025,164307,4
2yjlYDiNiQkdxVqTlaSrlX,0.951,0.878,2,-2.565,1,0.211,0.0509,1.61e-05,0.321,0.923,133.014,170977,4
2tscKg9DAFFhOhp8X3Ssf8,0.658,0.899,9,-5.766,1,0.0478,0.147,0.0,0.571,0.748,144.013,174747,4
6SpUnFjNfyFgyLRm65b2G6,0.778,0.741,0,-5.095,0,0.0779,0.0176,0.0737,0.246,0.538,131.927,194545,4
2E2ZVy2fxslpAUgbb4zu84,0.791,0.535,9,-13.261,0,0.0355,0.0749,1.96e-06,0.156,0.963,127.488,308373,4
5XemvyG79fcKPl5lgbhplq,0.868,0.66,7,-3.834,1,0.0526,0.104,0.0,0.0755,0.963,121.925,132133,4
7qUJQSNX9QNf46CC6FgH66,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,243491,4
2FK7fxjzQEXD7Z32HSF0Hl,0.801,0.581,5,-8.491,0,0.0681,0.0968,0.000318,0.0971,0.656,107.545,227267,4
5XcZRgJv3zMhTqCyESjQrF,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080,4
4nYUJ36Qj9hIY9mKj8QZFF,0.51,0.833,8,-4.095,1,0.0984,0.000531,0.0,0.122,0.51,176.846,192073,4
0qo1JukfClmpHnUOJxpFXi,0.69,0.732,3,-5.352,0,0.0497,0.0604,0.00114,0.168,0.636,107.977,178889,4
5qRJD1yaLJ5s0J3JpbgnwA,0.703,0.58,9,-8.611,0,0.0282,0.461,2.74e-05,0.518,0.896,119.855,259827,4
6kotXaSQaGYxE62hVpdHWu,0.75,0.62,7,-8.72,1,0.0257,0.0932,0.0135,0.0612,0.93,103.538,209467,4
0QKfiqpEU4h9ycPSzIFwYe,0.617,0.533,3,-11.516,0,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,244707,4
38RLObegC9ggpKPRVQDc1g,0.63,0.763,2,-4.89,1,0.0892,0.0393,0.0,0.7,0.295,162.152,149391,4
0Nby3sP8ns6K37DsVCio5B,0.588,0.865,6,-6.006,1,0.0582,0.00824,0.0,0.251,0.306,123.062,226520,4
4SSnFejRGlZikf02HLewEF,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4
1FKxKGONukVFXWVJxAKmlz,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86e-05,0.0618,0.788,121.949,208067,4
7EZC6E7UjZe63f1jRmkWxt,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,306440,4
2iJuuzV8P9Yz0VSurttIV5,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,4
7pNC5ZIKtwUK0ReSpM3P9f,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,209423,4
1ixbwbeBi5ufN4noUKmW5a,0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,205200,4
6GUiIbJ834FcHewby3PwV0,0.64,0.553,2,-6.42,0,0.0411,0.0579,0.0,0.0914,0.486,81.992,148471,4
4kkeuVl6gF3RMqE4Nn5W3E,0.602,0.863,5,-5.423,0,0.0773,0.0178,0.0,0.389,0.732,150.183,206373,4
1eyzqe2QqGZUmfcPZtrIyt,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440,4
2id8E4WvczfKHB4LHI7Np3,0.59,0.828,0,-6.28,1,0.0439,0.277,5.57e-06,0.0868,0.636,111.353,329680,4
2qeESyQyH7MRHCBotCQsNq,0.664,0.888,7,-5.161,1,0.067,0.0252,0.0,0.216,0.605,127.369,209547,4
6zsk6uF3MxfIeHPlubKBvR,0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,211120,4
1ugkqjRKTAX3kExAR4QgQz,0.74,0.819,4,-5.77,0,0.211,0.032,0.0,0.556,0.704,170.345,298640,4
3Pu3IChaAoa5EjgUBv5F6x,0.644,0.799,4,-10.856,0,0.0598,0.0821,0.00154,0.055,0.889,108.381,246573,4
4i2qxFEVVUi8yOYoxB8TCX,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280,4
5UK5ZeUAzy3Am4VeU6ouV8,0.422,0.195,6,-13.353,1,0.0451,0.879,0.0,0.12,0.205,105.931,214373,4
5yvHjO06WHe7ETlgirLjbw,0.48,0.425,5,-8.739,1,0.0635,0.435,0.0,0.0972,0.337,120.1,205480,4
0OFknyqxmSQ42SoKxWVTok,0.62,0.496,7,-7.509,1,0.133,0.597,1.36e-05,0.322,0.636,126.032,112205,4
6mb6lVLNrcUgLnEN8QnDJd,0.571,0.307,1,-10.958,0,0.0499,0.649,0.0,0.178,0.108,83.72,163387,4
760jhRscwGbIIe1m1IIQpU,0.65,0.584,2,-8.286,1,0.307,0.0174,1.54e-06,0.042,0.37,180.088,202227,4
0SccFtYdj75y6lL2OW10Cf,0.618,0.462,7,-13.154,1,0.0328,0.332,0.000862,0.279,0.419,92.489,192507,4
79juTmh89v1xqOLYsr6wSq,0.623,0.606,5,-7.995,1,0.177,0.659,0.0,0.318,0.931,121.252,184947,5
03xWMkKEbeO4SnylA53ipj,0.673,0.42,4,-7.581,1,0.0317,0.112,0.0,0.0897,0.385,108.066,152333,4
52xJxFP6TqMuO4Yt0eOkMz,0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863,216120,4
6U4VqEHy4n5VeiH4pQPL24,0.788,0.745,5,-7.072,1,0.258,0.29,0.0,0.0373,0.672,135.278,163893,4
5iA6APikmuIeaAe9MMluny,0.696,0.684,6,-9.884,1,0.0607,0.315,6.11e-05,0.104,0.881,98.829,170800,4
2bwSCIuNtVrQPVddCi8sOW,0.707,0.656,4,-9.279,1,0.173,0.743,0.0,0.172,0.748,118.037,210320,4
0qcr5FMsEO85NAQjrlDRKo,0.543,0.485,8,-6.85,1,0.0305,0.558,0.0,0.12,0.371,136.961,223840,4
3XoYqtiWHhsk59frZupImG,0.718,0.709,4,-5.568,1,0.039,0.258,0.0,0.101,0.54,119.974,179427,4
4Y8vb1uy9IjM2V1hqvrAid,0.568,0.748,8,-6.54,1,0.0299,0.0626,2.18e-06,0.0947,0.623,96.59,256733,4
2yi7HZrBOC4bMUSTcs4VK6,0.306,0.121,0,-15.551,0,0.0554,0.85,0.000176,0.257,0.166,174.053,206507,4
4b1yxSdlumA8N4fEk4UOZp,0.594,0.628,1,-6.345,1,0.359,0.12,0.0,0.0582,0.556,141.391,257213,4
6Z2nmTZ1xS2Gujt5apa7HZ,0.699,0.862,0,-4.092,1,0.0834,0.0392,0.000745,0.327,0.57,115.022,186093,4
3IPnBzGRMg6BfViFxxa0Gq,0.737,0.637,6,-6.308,0,0.0735,0.262,0.0,0.319,0.537,100.033,124733,4
4NMNwdmbiSGlDdMha5k6ks,0.675,0.239,2,-13.55,1,0.0353,0.873,1.85e-06,0.0695,0.67,131.007,196587,4
7tUSJY4nsDBJTjd1UXKRsT,0.274,0.144,5,-14.516,1,0.0482,0.92,0.000388,0.29,0.302,61.551,195493,5
1xWsoIgBYgLfMkn2kBY7YI,0.862,0.624,8,-9.547,1,0.271,0.175,0.0,0.0736,0.863,149.898,121813,4
28UMEtwyUUy5u0UWOVHwiI,0.672,0.322,7,-17.669,1,0.0339,0.144,2.96e-05,0.074,0.496,113.852,201680,4
0TCt7OFRdD8PQ6vTRQxNgQ,0.604,0.541,1,-7.378,0,0.0915,0.639,0.0,0.169,0.892,134.326,191413,4
1hwdPQtFHISvZ9SXMkNrIK,0.283,0.227,0,-15.793,1,0.0366,0.846,2.08e-06,0.1,0.128,121.419,160800,4
7GmiJVBAzWNikX5VkNQg85,0.702,0.624,5,-9.927,1,0.0285,0.314,0.0152,0.0669,0.947,114.542,208227,4
3Z0oQ8r78OUaHvGPiDBR3W,0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,194848,5
6oYkwjI1TKP9D0Y9II1GT7,0.511,0.475,10,-14.667,1,0.161,0.708,0.0,0.105,0.819,98.957,195147,4
7kh64k3P9Fk4EsA6vOdwmj,0.719,0.825,0,-4.26,1,0.0521,0.39,3.75e-06,0.103,0.798,98.023,167933,4
7G061Oqw7NXFr1NDTpXoI4,0.508,0.341,2,-10.175,1,0.0814,0.844,0.0,0.325,0.646,172.216,129613,4
2g2kJZcu1cFTw4aKE7w9Iq,0.688,0.782,1,-4.35,1,0.132,0.305,9.02e-06,0.375,0.533,107.054,142093,4
7bG6SQBGZthPDG5QJL5Gf7,0.5,0.342,7,-9.536,1,0.175,0.536,0.0,0.59,0.684,77.124,110987,1
3oRW9ZGPRbLRMneQ5lwflt,0.48,0.554,1,-8.145,0,0.069,0.171,0.0,0.131,0.267,190.066,161840,3
0CKmN3Wwk8W4zjU0pqq2cv,0.507,0.197,9,-15.568,0,0.0406,0.689,0.0,0.214,0.497,128.946,79293,4
3fytQQcjEOWXlvI9BDXVcK,0.518,0.473,5,-10.907,1,0.0753,0.818,1.44e-05,0.126,0.501,81.486,185573,3
1fvc8FP8MUrIbHGYb4kF89,0.582,0.831,0,-3.644,1,0.0494,0.457,0.000339,0.17,0.722,147.981,95493,4
2F8LPJgSVTJxukoParTyBD,0.435,0.391,2,-13.062,1,0.162,0.814,0.0,0.0885,0.583,73.531,224920,4
1OzSfjFW08DTD51XoNnog7,0.485,0.667,2,-5.485,1,0.164,0.497,0.0,0.219,0.52,174.025,228960,4
4zDfgax6Ihb0UWdour1ZEs,0.474,0.82,0,-7.699,1,0.243,0.493,0.0,0.0978,0.697,164.718,140573,4
50WeOnXhM1H7AZEeIDoWfZ,0.321,0.429,6,-7.073,1,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,260907,4
0XPsOSYzDJZJArevQNm2AR,0.474,0.489,6,-7.625,0,0.0342,0.467,0.0,0.119,0.23,124.844,208801,4
4bV5sf2B4hWBBd5HQ8S7KB,0.905,0.631,9,-10.06,0,0.177,0.129,0.0,0.101,0.751,105.026,160947,4
3XFkhxO5jo2hBOWNzIQ9UB,0.323,0.244,11,-11.499,1,0.0293,0.776,1.02e-06,0.153,0.19,79.948,226840,4
0d83zVs3OmdjrhfoAxg1dE,0.812,0.52,2,-9.796,1,0.0541,0.0361,1.22e-06,0.0926,0.488,110.046,188893,4
3s6nfqfT6kyLBT10vs0M4l,0.274,0.0724,4,-18.279,1,0.0395,0.948,1.45e-06,0.0801,0.195,139.381,120547,5
1fb6MBRagJq42pzMMFYhHf,0.162,0.289,0,-10.192,1,0.0379,0.905,0.0,0.175,0.133,85.259,117693,3
3M6YfoPwvvTHK1mnCQmqHI,0.298,0.265,3,-15.08,1,0.0352,0.884,5.87e-05,0.109,0.437,74.202,116947,3
55dk5wKH4izQ95SfjDnxEB,0.585,0.289,5,-13.666,0,0.0611,0.561,0.0,0.0788,0.214,89.846,248067,4
0E2ARPr6Anq8l4dwsu8hbP,0.378,0.145,7,-19.473,1,0.0596,0.774,0.0,0.28,0.339,83.604,114307,4
70b5Sq3ePOu3Gqg0hjlOtR,0.354,0.411,0,-6.018,1,0.0344,0.815,1e-06,0.106,0.43,90.831,225080,4
5Zb6JxSEcjsUNrINcAyAYJ,0.588,0.807,8,-6.275,1,0.0399,0.164,0.00185,0.209,0.547,120.97,179587,4
4Xbotg4PCLJw9cDx2dtZLK,0.566,0.543,5,-4.485,1,0.0314,0.613,0.0,0.106,0.299,89.937,209965,4
5yyqx4brn6Bm9U1Rj9ENnz,0.372,0.641,2,-7.954,1,0.047,0.137,0.0,0.103,0.33,119.013,151400,3
1lOSxJNCLvWm2bYaTcTSmK,0.403,0.259,5,-11.371,1,0.166,0.829,1.61e-06,0.0451,0.473,69.283,190440,4
3pCgIUkmRHKydu9HE03QKY,0.611,0.553,0,-6.681,1,0.0328,0.415,0.0,0.497,0.573,84.996,164453,4
0LAhBAJOM0IzqOaMvuFLZq,0.433,0.263,0,-14.391,1,0.0707,0.775,0.0,0.152,0.256,99.036,282013,3
64Eug7tFE4KWJNQUE73BGe,0.681,0.833,0,-6.248,1,0.0847,0.382,5.59e-06,0.391,0.725,117.54,124200,4
3wjgPeXocinhLyPL37p70e,0.368,0.35,4,-17.313,1,0.0617,0.564,0.0,0.281,0.849,175.741,146053,4
1N3dZ7TTWO6VcD4Y3hHYLZ,0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,196853,4
1Tt7zr1yDbKbT8L4jzSZ74,0.73,0.326,8,-7.001,1,0.26,0.705,0.0,0.103,0.434,116.893,111452,4
0cqNGWvuukhCiKvEX7utys,0.76,0.941,1,-6.356,1,0.0688,0.0451,0.0,0.649,0.805,116.013,231427,4
2KPMRUOwr8yB32EMvIg8aT,0.43,0.497,10,-11.662,1,0.0405,0.0858,0.0,0.256,0.556,83.725,239360,4
5f2TWu6R2YYCJtLQ0fP78H,0.688,0.732,2,-6.162,1,0.0618,0.0536,0.0,0.145,0.665,97.703,155532,4
6GJ9seY4zx11sHMX9xsH6h,0.592,0.39,8,-9.286,1,0.0346,0.601,0.0,0.106,0.477,142.983,166200,3
7h5crXBSY5SSpXRIlklv74,0.788,0.247,0,-18.298,1,0.0653,0.768,0.0,0.198,0.545,102.957,291467,4
2xUdYfY3LpJb4Iv37RypnO,0.683,0.701,6,-8.041,1,0.131,0.143,0.0,0.618,0.751,99.023,202987,4
7lPxGs556PD8H3bUd9LzHp,0.728,0.756,11,-7.993,0,0.0389,0.0394,0.0,0.743,0.775,130.136,241387,4
6TL9gJE5JibG8QR6n26eCS,0.312,0.276,10,-12.621,1,0.0331,0.865,0.000433,0.112,0.158,123.717,241973,4
5cvzqk8wsmLA9P7LrZCRb2,0.516,0.718,10,-11.213,1,0.42,0.574,0.0,0.162,0.901,156.995,122027,4
01tNpXoTjrqvb1zhG6wmop,0.481,0.686,1,-7.223,0,0.171,0.172,0.0,0.0851,0.174,161.687,196620,4
6sCvvleqKbeyOkQDieBYgp,0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,196520,4
6uW03WHG3qv2FzxPIW6SUP,0.5,0.565,11,-10.528,1,0.145,0.25,0.000147,0.145,0.466,158.072,145640,4
4gzwK4RdSK9M43vPY68J2Y,0.552,0.45,7,-9.768,1,0.0522,0.585,3.22e-05,0.316,0.614,105.108,170187,4
1v6svH1Fyx9C1nIt1mA2DT,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
5JKhXfLo9QUOV38egXmhcI,0.255,0.357,5,-11.006,0,0.0354,0.875,1.18e-05,0.0822,0.347,86.335,179973,3
50ssiEHx556vul2XyUbxwU,0.513,0.525,8,-8.57,1,0.0524,0.949,2.42e-05,0.233,0.887,105.862,77933,4
3liiZRlJxa8GeLUgWMoIeu,0.289,0.274,5,-16.574,1,0.0353,0.659,0.0166,0.109,0.167,119.997,203080,3
4wN8Ov3kPZdkJ8XcYxYUGz,0.561,0.325,7,-16.437,1,0.122,0.426,0.0,0.742,0.693,123.672,142440,4
4ljlAxfaEjO4Q4g9FMtVj4,0.446,0.587,2,-6.634,1,0.0413,0.565,0.000478,0.143,0.61,128.908,109280,4
0HL3y3bsKSARBSP0qaImwb,0.639,0.666,0,-7.775,1,0.0636,0.271,0.0,0.111,0.372,98.384,213733,4
3iQyxNq8TnhYimIMrKbEwa,0.563,0.38,8,-10.132,1,0.0351,0.751,0.0,0.0861,0.215,126.104,186726,4
421eObjg0DTm2qajJl5OJm,0.456,0.828,1,-6.225,1,0.077,0.0244,0.0,0.21,0.313,116.719,189132,4
0D1OY0M5A0qD5HGBvFmFid,0.275,0.126,9,-17.077,1,0.033,0.879,0.000799,0.0791,0.21,88.626,194160,4
3jGAUGvmWbPe2LPc8Hon1c,0.571,0.893,11,-4.816,0,0.0707,0.0717,0.0,0.174,0.679,81.001,147387,4
4qCySCQyiyLT2mVUOM2zdS,0.437,0.374,5,-8.991,1,0.0376,0.786,0.0,0.107,0.461,141.897,174380,4
2xdvhChCtpYxyNApVJEUG1,0.198,0.249,10,-10.31,1,0.0324,0.486,0.0,0.0952,0.0819,88.614,234004,4
1cPfKp9ThNZ1fez9itmUMN,0.524,0.504,7,-7.641,1,0.05,0.82,0.0,0.0817,0.327,123.66,333265,4
3c1ItvzDDDpmDgLH9SIUp4,0.703,0.856,11,-6.336,0,0.0461,0.00064,0.00126,0.38,0.722,108.025,195027,4
6klpXs2uAjagnZMFkt4qkl,0.281,0.139,5,-14.392,1,0.0305,0.829,0.0,0.0725,0.169,92.64,224240,4
0PKmDncVOiNQLO6D1P6PXi,0.684,0.481,0,-10.305,1,0.0391,0.228,0.0,0.157,0.48,121.208,140227,4
2stkLJ0JNcXkIRDNF3ld6c,0.689,0.333,0,-12.134,0,0.0307,0.817,5.13e-06,0.285,0.471,115.835,124160,4
5EeQQ8BVJTRkp1AIKJILGY,0.438,0.19,5,-13.573,1,0.0289,0.954,7.12e-05,0.117,0.106,153.02,183735,4
7zsw78LtXUD7JfEwH64HK2,0.384,0.18,0,-17.279,1,0.101,0.77,0.0,0.367,0.368,73.603,291693,4
4U9CF27YlwHRtUGKUzhUTT,0.302,0.414,2,-8.16,1,0.0319,0.0575,0.0,0.0861,0.105,110.508,242956,4
75VAFZAhvPSw1euEHg1fQU,0.67,0.235,0,-15.638,1,0.047,0.748,0.0,0.357,0.757,134.932,160880,4
1nrXPF5szKZhHr0iANiPcS,0.55,0.332,1,-10.683,1,0.175,0.826,0.0,0.206,0.552,110.539,98320,3
3G9ZnSjGYyHx7e221v0qse,0.73,0.331,2,-12.427,1,0.0429,0.46,0.000286,0.104,0.394,126.592,148133,4
6jPVyjPqp2BNUJnDSwm8tK,0.563,0.408,0,-8.888,1,0.0472,0.736,0.0,0.086,0.482,94.799,214600,4
5gB2IrxOCX2j9bMnHKP38i,0.562,0.934,5,-5.562,1,0.0607,0.00211,0.0,0.199,0.558,103.042,275640,4
6BK8BcFxMFr3JVUaAOZsYC,0.246,0.0655,9,-19.549,1,0.0456,0.96,1.38e-05,0.093,0.191,65.136,223893,4
1JgknGBbrfmEHeOZH051SS,0.551,0.677,2,-7.311,1,0.0665,0.0173,0.0,0.381,0.195,106.414,119120,4
7EiZI6JVHllARrX9PUvAdX,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,313547,4
4Fv6wNYUixnYkj3Dgfrls8,0.49,0.373,8,-9.762,1,0.26,0.101,0.000105,0.128,0.346,121.889,255680,4
424DkevE18QJazwlljiTD4,0.763,0.468,11,-13.288,0,0.129,0.146,0.869,0.108,0.512,97.599,134853,3
6IPwKM3fUUzlElbvKw2sKl,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,184154,4
71BWZa1liIRyUiuJ3MB66o,0.454,0.385,10,-12.849,1,0.0313,0.287,9.97e-05,0.0616,0.144,154.918,251667,4
269XSeQhDrWEotMALJaACW,0.702,0.518,6,-7.609,0,0.0297,0.66,3.47e-05,0.117,0.234,119.992,225040,4
3ZaEs1O8BG581qYPHpQ8d6,0.47,0.652,2,-9.629,1,0.0561,0.0831,4.08e-05,0.175,0.104,141.981,190286,4
4YQgOgIElFtEvwJQ9ArWL7,0.752,0.647,10,-6.258,1,0.0316,0.000915,0.00167,0.706,0.253,119.999,146531,4
3xKsf9qdS1CyvXSMEid6g8,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,184516,3
4rithk0wQbWsppbWiaFFgE,0.434,0.669,2,-7.463,1,0.0409,0.022,0.0,0.121,0.125,96.679,216032,4
1G0wK7X9GhKZEQw491GYgH,0.827,0.727,2,-4.637,1,0.358,0.0258,0.0,0.346,0.242,80.009,228000,4
6EQLN1Fl8oy46k4FMwhxug,0.654,0.489,1,-8.523,1,0.0374,0.0447,0.011,0.209,0.428,108.951,128327,4
43MifzVnh8W3jJN0xqU9jR,0.633,0.643,0,-8.122,1,0.0252,0.106,0.00831,0.78,0.472,103.842,130385,4
75EIDyYc0excxUOzold15R,0.391,0.545,5,-7.648,0,0.0536,0.0754,3.54e-05,0.0853,0.388,148.313,125253,4
3sLTYBYs6lJsFK84t2X7wt,0.708,0.415,2,-4.078,0,0.0314,0.693,4.68e-05,0.123,0.156,119.922,208000,4
0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,4
1AWQoqb9bSvzTjaLralEkT,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,267267,4
5FMXrphygZ4z3gVDHGWxgl,0.606,0.899,7,-6.412,0,0.0758,0.333,0.000102,0.0754,0.66,116.735,236760,4
25FTMokYEbEWHEdss5JLZS,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,241667,4
65leXqfkdViSssEVN23uYL,0.807,0.354,9,-7.554,1,0.0321,0.15,0.713,0.186,0.602,78.964,155722,4
0wnZP5KJSJ8xmTJmmjOqwr,0.92,0.662,0,-7.659,1,0.244,0.0026,0.00131,0.0856,0.767,120.012,128000,4
6qrcJkIpuWpxH0ruS8WVAy,0.647,0.228,2,-19.288,1,0.0668,0.841,0.00149,0.108,0.189,119.828,197000,4
19kHhX6f6EfLU7rcO3RqjO,0.62,0.761,10,-7.282,0,0.175,0.207,0.000147,0.269,0.194,146.003,209483,4
4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147,4
04hgBWsBDEyVP8pH0BCZbG,0.68,0.618,1,-6.288,1,0.0413,0.000143,0.0,0.231,0.498,139.825,158515,4
035MzEbx4z2DxuRDymHXbv,0.752,0.56,11,-5.375,1,0.122,0.295,0.0,0.114,0.848,120.015,245959,4
20I2uDgPP2ReUv5isYjRFf,0.726,0.305,10,-18.624,0,0.0443,0.498,0.747,0.0984,0.21,111.013,172979,5
52OWRufMrpxRcv3Sy97A42,0.555,0.765,11,-5.854,1,0.0293,1.95e-06,0.805,0.287,0.281,120.036,82062,4
1yeB8MUNeLo9Ek1UEpsyz6,0.645,0.729,2,-4.56,1,0.0528,0.0377,0.0,0.384,0.142,146.01,319192,4
7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,4
2ogKhhoMClkFXek7ZgxAhN,0.377,0.651,4,-5.437,0,0.0589,0.0197,5.31e-05,0.174,0.0851,129.607,219742,4
40gk32E7YaTFoQwDIWv2SY,0.425,0.754,2,-6.028,1,0.0367,0.0104,0.112,0.438,0.558,152.092,135693,4
0EF1EE8zusg3Y869e56JFd,0.421,0.394,11,-8.312,1,0.0277,0.863,4.74e-06,0.0984,0.399,96.192,211000,3
1XTY6rA7XQosc0ynkkE9kN,0.48,0.199,6,-12.398,1,0.0329,0.931,0.0563,0.0978,0.201,165.476,221510,4
4bw8mcDUSRWfQo63ZTYRnU,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,142335,3
4yJ1fD1LvIVtTDOu4NyKLU,0.813,0.466,8,-10.671,1,0.171,0.0665,0.00115,0.231,0.238,132.324,146229,4
5C8h9PY9oTneqJihbn10NB,0.836,0.409,9,-14.189,1,0.188,0.258,4.92e-06,0.242,0.233,101.931,122321,4
187zHzb6JDM4YDSFNGkQ9u,0.456,0.571,1,-4.431,1,0.185,0.0354,0.0,0.148,0.121,159.929,187894,4
