spotify_id,name,artists,popularity
5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},87
3qoftcUZaUOncvIYjFSPdE,Bejeweled,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},84
4y5bvROuBDPr5fuwXbIBZR,Paper Rings,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},85
1zU8j1x3yi9xalMF96pzKp,Dear John (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},78
4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid",{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},85
0kAZ3H6G9Zac4PMpmobMkj,If This Was A Movie (Taylor’s Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},74
4s8BIKx4Zh6ryAEz8RTlaU,Foolish One (Taylor’s Version) (From The Vault),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},77
3eX0NZfLtGzoLUxPNvRfqm,Maroon,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},80
59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},73
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},87
1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},81
0lx2cLdOt3piJbcaXIV74f,willow,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},83
4e3ZNTAV6PCrdYMUrUlMpQ,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '4UXqAaa6dQYAk18Lv7PEgX': 'Fall Out Boy'}",76
7FmYn9e7KHMXcxqGSj9LjH,Mastermind,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},78
7l2tmgUhV7Y2aJHjiszifg,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},75
4hqJ4bSlYJOXb6Z4SRmzxs,Long Live (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},80
3UMrglJeju5yWyYIW6o99b,The Great War,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},76
2RJnNdu4pb3MypbBroHU0T,Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '4TCXgdDPm10ensLNCVnIYa': 'Joy Williams', '1yDI9pWnlrJmi9kZn3gkCb': 'John Paul White'}",73
1HCdems7PQZRj42QDWLA0A,Timeless (Taylor’s Version) (From The Vault),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},76
3RauEVgRgj1IuWdJ9fDs70,The Man,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},86
6dTA6y0C2ReQklntzZl8l3,The Story Of Us (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},77
22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},82
0heeNYlwOGuUSe7TgUD27B,Question...?,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},75
0sY6ZUTh4yoctD8VIXz339,champagne problems,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},83
2NIBaWXdjaTDmytjjwbEfP,Eyes Open (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},68
1ZY1PqizIl78geGM4xWlEA,Gorgeous,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},83
3yNJkriPzWjkkDAWHIAVUq,Ours (Taylor’s Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},73
3MytWN8L7shNYzGl4tAKRp,Sparks Fly (Taylor’s Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},79
0wavGRldH0AWyu2zvTz8zb,Sweet Nothing,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},76
0cITLOYn1Sv4q27zZPqlNK,Red,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},59
59KOoHFcw5XfICnO57holu,Last Kiss (Taylor's Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},76
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},84
1Fj0T1XKuhRu7EZzJ7NJIK,Delicate - Recorded at The Tracking Room Nashville,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},64
6qnM0XXPZOINWA778uNqQ9,Welcome To New York,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},65
7712gjoih4QoDbXpljEk21,Paris,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},72
6rZVy6FIG7lSJQMFXHo12z,New Romantics,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},71
4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},75
0A1JLUlkZkp2EFrosoNQi0,Labyrinth,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},76
3wmN11qXGL0HyPojvEE1D9,I Wish You Would,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},55
0aV5uARAknQgYhBaK944FP,"Would've, Could've, Should've",{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},75
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '4LEiUm1SRbFMgfqnQTwUbQ': 'Bon Iver'}",83
0BiqmkasE5FdrChwKfVp8X,Bigger Than The Whole Sky,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},74
0Jlcvv8IykzHaSmj49uNW8,the 1,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},81
5kiZGSxgqPdv6rbqL9THdd,High Infidelity,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},72
2x0WlnmfG39ZuDmstl9xfX,End Game,"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran', '1RyvyyTE3xzB2ZywiAwp0i': 'Future'}",82
6wAFvJPpTZVirBKGZ4EnMW,Glitch,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},70
3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},74
3QF5RsWzK1lCvf2o2cY65P,Dear Reader,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},71
5OndtwLGA9O6XHFcGm2H7r,Out Of The Woods,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},66
4A2LfnduSTsE8u0ecYROxE,You Are In Love,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},65
01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '1r1uxoy19fzMxunt3ONAkG': 'Phoebe Bridgers'}",78
1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},82
1q3RiD1tIWUpGsNFADMlvl,All Too Well,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},60
5eGX87IiKsGuzS3iw4CfCX,September - Recorded at The Tracking Room Nashville,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},66
4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '4YLtscXsxbVgi031ovDDdh': 'Chris Stapleton'}",77
4IQkfUsrwXol38VV3U7t7T,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}",71
12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},81
6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},79
5kI4eCXXzyuIUXjQra0Cxi,betty,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},78
1gWRnZ52AK1ZUvpjjTteKf,Better Man (Taylor's Version) (From The Vault),{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},62
3RaT22zZsxVYxxKR7TAaYF,"no body, no crime (feat. HAIM)","{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '4Ui2kfOqGujY81UcPrb5KE': 'HAIM'}",72
7dW84mWkdWE5a6lFWxJCBG,‘tis the damn season,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},76
3O5osWf1rSoKMwe6E9ZaXP,evermore (feat. Bon Iver),"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '4LEiUm1SRbFMgfqnQTwUbQ': 'Bon Iver'}",70
7qEUFOVcxRI19tbT68JcYK,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '6eUKZXaKkcviH0Ku9w2n3V': 'Ed Sheeran'}",76
1SymEzIT3H8UZfibCs3TYi,Afterglow,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},82
2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '6eYFryfcEu3QSq59D62wZQ': 'Brendon Urie', '20JZFwl6HVl6yg8a4H3ZqK': 'Panic! At The Disco'}",80
4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift'},83
5RaBeejGtdPEszYEKYECs2,Love Story (Taylor's Version) - Elvira Remix,"{'06HL4z0CvFAxyc27GXpf02': 'Taylor Swift', '4nhsQ3u12To27WM6rqNEa1': 'ELVIRA'}",63
7DlZH8EiVDgQXNoj3dnyZC,Paint The Town Red,{'5cj0lLjcoR7YOSnhnX0Po5': 'Doja Cat'},80
58pTPJPBjw1xL9OcLcQczU,I Remember Everything (feat. Kacey Musgraves),"{'40ZNYROS4zLfyyBSs2PGe2': 'Zach Bryan', '70kkdajctXSbqSMJbQO424': 'Kacey Musgraves'}",75
6ZprqcYFC6D9eIZaCoqrSn,Gently (feat. Bad Bunny),"{'3TVXtAsR1Inumwj472S9r4': 'Drake', '4q3ewBCX7sLwd24euuV69X': 'Bad Bunny'}",83
0JmnkIqdlnUzPaf8sqBRs3,Moonlight,{'1U1el3k54VvEUzo3ybLPlM': 'Kali Uchis'},85
0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,{'4zoRNhOhsGX3w8yBAnFSQ8': 'Paul Russell'},86
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"{'4q3ewBCX7sLwd24euuV69X': 'Bad Bunny', '2LRoIwlKmHjgvigdNGBHNo': 'Feid'}",97
2kE2HFBFkJ0VMw3igxYohz,Wild Ones (feat. Jelly Roll),"{'2yLzlEFtIS0Q9UkyBZdQA7': 'Jessie Murph', '19k8AgwwTSxeaxkOuCQEJs': 'Jelly Roll'}",82
7jvtmQ3onpWeUm7dyFSSSc,Chemical,{'246dkjvS1zLTtiykXe5h60': 'Post Malone'},73
2gyxAWHebV7xPYVxqoi86f,get him back!,{'1McMsnEElThX1knmY4oliG': 'Olivia Rodrigo'},88
1vhbThkFnqAHbZp0fEjXE4,Sarah's Place (feat. Noah Kahan),"{'40ZNYROS4zLfyyBSs2PGe2': 'Zach Bryan', '2RQXRUsr4IW1f3mKyKsy4B': 'Noah Kahan'}",75
1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,"{'5XKFrudbV4IiuE5WuTPRmT': 'Stephen Sanchez', '7o2ZQYM7nTsaVdkXY38UAA': 'Em Beihold'}",89
7DswEZZthZ6piQpL25qGAM,On My Mama,{'63XBtGSEZINSyXylZxEUbv': 'Victoria Monét'},77
7mXuWTczZNxG5EDcjFEuJR,LADY GAGA,"{'12GqGscKJx3aE4t07u7eVZ': 'Peso Pluma', '6Sbl0NT50roqWvy746MfVf': 'Gabito Ballesteros', '7Gi6gjaWy3DxyilpF1a8Is': 'Junior H'}",93
6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),"{'3hcs9uc56yIGFCSy9leWe7': 'Lil Durk', '6l3HvQ5sa6mXTsMTB19rO5': 'J. Cole'}",81
7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,{'4GJ6xDCF5jaUqD6avOuQT6': 'FIFTY FIFTY'},85
22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),"{'2RQXRUsr4IW1f3mKyKsy4B': 'Noah Kahan', '246dkjvS1zLTtiykXe5h60': 'Post Malone'}",85
3OHfY25tqY28d16oZczHc8,Kill Bill,{'7tYKF4w9nC0nq9CsPZTHyP': 'SZA'},86
6rjuKpPydT2SxN15TZpV7r,500lbs,{'4Ga1P7PMIsmqEZqhYZQgDo': 'Lil Tecca'},84
41WQUSINanQHfhfKpFDsms,Used To Be Young,{'5YGY8feqx7naU7z4HrwZM6': 'Miley Cyrus'},83
4pCbJC43j3gSqG6Fen6upD,Hey Driver (feat. The War and Treaty),"{'40ZNYROS4zLfyyBSs2PGe2': 'Zach Bryan', '6HhV0jtMMK5HYnYgG0xgtz': 'The War and Treaty'}",85
6UtWwuheJr5LLDeVypPNx7,EXCESOS,{'0ys2OFYzWYB5hRDLCsBqxt': 'Fuerza Regida'},84
6XbtvPmIpyCbjuT0e8cQtp,Columbia,{'52iwsT98xCoGgiGntTiR7K': 'Quevedo'},93
3nNmRE0DxHC6ZaKkrpUumS,FINA,"{'4q3ewBCX7sLwd24euuV69X': 'Bad Bunny', '3qsKSpcV3ncke3hw52JSMB': 'Young Miko'}",91
2QM5gBm9Q8VZ7UamMIMLb1,"Milo J: Bzrp Music Sessions, Vol. 57","{'716NhGYqD1jl2wI1Qkgq36': 'Bizarrap', '19HM5j0ULGSmEoRcrSe5x3': 'Milo j'}",81
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,{'1TtXnWcUs0FCkaZDPGYHdf': 'Darell'},93
6irysuQyZWd7Bjj7ePiOs2,Holanda,{'6nVcHLIgY5pE2YCl8ubca1': 'Jhayco'},89
6uIIdjYTxxpWOyWuVXrKQO,Que Onda,"{'6dLuQ5qXxIuWc5urxfIiZR': 'Calle 24', '2rmkQLzj0k4nZdQehOUByO': 'Chino Pacas', '0ys2OFYzWYB5hRDLCsBqxt': 'Fuerza Regida'}",94
6XSqqQIy7Lm7SnwxS4NrGx,CLASSY 101,"{'2LRoIwlKmHjgvigdNGBHNo': 'Feid', '3qsKSpcV3ncke3hw52JSMB': 'Young Miko'}",92
15U5RHzuLMPNFThQqfKL0U,COLMILLO,"{'0GM7qgcRCORpGnfcN2tCiB': 'Tainy', '1vyhD5VmyZ7KMfW5gqLgo5': 'J Balvin', '3qsKSpcV3ncke3hw52JSMB': 'Young Miko', '4IMAo2UQchVFyPH24PAjUs': 'Jowell & Randy'}",75
7mLPSkAJraASgNk6ywyTkp,MI EX TENÍA RAZÓN,{'790FomKkXshlbRYZFtlgla': 'KAROL G'},81
4sDpxaulErbJ9NBaJDC7cJ,Buenas,"{'52iwsT98xCoGgiGntTiR7K': 'Quevedo', '2O8vbr4RYPpk6MRA4fio7u': 'Saiko'}",84
4mGrWfDISjNjgeQnH1B8IE,Primera Cita,{'66ihevNkSYNzRAl44dx6jJ': 'Carin Leon'},87
6RcAHyC5sAUIbPTkhOQwd8,Y LLORO,{'7Gi6gjaWy3DxyilpF1a8Is': 'Junior H'},91
7bPp2NmpmyhLJ7zWazAXMu,TULUM,"{'12GqGscKJx3aE4t07u7eVZ': 'Peso Pluma', '6XkjpgcEsYab502Vr1bBeW': 'Grupo Frontera'}",89
0QRHOAeU8JRaVVn3UoZBih,REINA,"{'0Q8NcsJwoCbZOHHW63su5S': 'Mora', '2O8vbr4RYPpk6MRA4fio7u': 'Saiko'}",86
4SW9gHnW8NfKOdqmh0ij45,Fruto,"{'716NhGYqD1jl2wI1Qkgq36': 'Bizarrap', '19HM5j0ULGSmEoRcrSe5x3': 'Milo j'}",89
1LFXWfARjkBkc9Abofmgp8,FERXXO 151,"{'2LRoIwlKmHjgvigdNGBHNo': 'Feid', '0SSbTivuMrvdqgCt7ln6jD': 'ICON'}",78
609E1JCInJncactoMmkDon,BESO,"{'7ltDVBr6mKbRvohxheJ9h1': 'ROSALÍA', '1mcTU81TzQhprhouKaTkpq': 'Rauw Alejandro'}",87
307kaV2BoOC4pRRzwJUJxf,Mil Veces,{'7FNnA9vBm6EKceENgCGRMb': 'Anitta'},81
35FW5OEe4p38LdjK1KqT2X,Tá OK (Remix),"{'6xlRSRMLgZbsSNd0BMobwy': 'DENNIS', '2UMj7NCbuqy1yUZmiSYGjJ': 'MC Kevin o Chris', '1r4hJ1h58CWwUQe3MxPuau': 'Maluma', '790FomKkXshlbRYZFtlgla': 'KAROL G'}",82
0Me3GyNuLOa1YTIxhJPyCn,ASI ES LA VIDA,"{'7qG3b048QCHVRO5Pv1T5lw': 'Enrique Iglesias', '1DxLCyH42yaHKGK3cl5bvG': 'Maria Becerra'}",83
0p0cOpBujR114Wirv5AM7W,Narcotics (with Bryant Myers),"{'2YRyPiW98bpkARAS4B3OQP': 'Dei V', '6w9ToX5slZ4uIdmD17hJ3c': 'Bryant Myers'}",83
2hn2zOA2XFlv6DSmesylrL,QUEMA,"{'7j6DKwmjbxvpQO8h914uEz': 'Ryan Castro', '12GqGscKJx3aE4t07u7eVZ': 'Peso Pluma', '18dspUI6gqabm5XCC2RcUD': 'SOG'}",87
4PA1wK0leCjmRZlP5dQ8Lv,El Cielo,"{'51XrH5fQP2oIQynuKxSWcW': 'Sky Rompiendo', '2LRoIwlKmHjgvigdNGBHNo': 'Feid', '7iK8PXO48WeuP03g8YR51W': 'Myke Towers'}",86
5oVBCcGv1EX2foIs6X6GRw,Onana,{'0B4uq7LA4vdVwFPDoOcVtw': 'Jey One'},75
7yci6r0cjX0Np5AshDZOsR,DE LUNES A LUNES,"{'0tmwSHipWxN12fsoLcFU3B': 'Manuel Turizo', '6XkjpgcEsYab502Vr1bBeW': 'Grupo Frontera'}",81
2VOXLA9TzOAVCjDi7RY5DV,PACTO (feat. Bryant Myers & Dei V) - Remix,"{'2cPqdH7XMvwaBJEVjheH8g': 'Jay Wheeler', '2R21vXR83lH98kGeO99Y66': 'Anuel AA', '4CQdcx66F116k2db2Y0rjE': 'Hades66', '6w9ToX5slZ4uIdmD17hJ3c': 'Bryant Myers', '2YRyPiW98bpkARAS4B3OQP': 'Dei V'}",81
2TJKY0WSFufZOzbRNgl6zE,ELOVRGA,"{'5TcnuUD5MHBfd1cO4kweWD': 'Alex Favela', '1gW6pz5n1aK249L0GvfQCC': 'Grupo Marca Registrada', '6bpv92ES2Vcv2OKA3DAhgw': 'Joaquin Medina'}",90
7yIIeKUxTpn36X6CFJhgEi,Reggaeton Champagne,"{'4yjm4SvYqC5FFuLbB6TyHr': 'Bellakath', '1yX62RHdYysNcIrO33WQxJ': 'Dani Flow'}",89
3bRWGhpeNUkJfFydelSwBk,GTA.mp3,{'0AqlFI0tz2DsEoJlKSIiT9': 'Emilia'},80
3wlIAXSDtlD9iU8ysld06Z,BIPOLAR,"{'12GqGscKJx3aE4t07u7eVZ': 'Peso Pluma', '0T8Ix53aIN4F7aEKj4EnKy': 'Jasiel Nuñez', '7Gi6gjaWy3DxyilpF1a8Is': 'Junior H'}",87
5wjsJIUf6pdrwauPDae43o,El Jefe,"{'0EmeFodog0BfCgMzAIvKQp': 'Shakira', '0ys2OFYzWYB5hRDLCsBqxt': 'Fuerza Regida'}",84
5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,{'3Me35AWHCGqW4sZ7bWWJt1': 'Xavi'},87
0J9g1MMJDhyvOb3NWckHMm,Chulo pt.2,"{'4F4pp8NUW08JuXwnoxglpN': 'Bad Gyal', '2p4aN0Uxkk3iT3HK0cJ2cJ': 'Tokischa', '3qsKSpcV3ncke3hw52JSMB': 'Young Miko'}",88
51QmqegeWI2orK2mzDfnIH,El Mambo,{'0HSGpDMeXaEmH5aUIHjnBF': 'Kiko Rivera'},80
6k5wiT5l9DK8iZmhvEvoqo,Corazón Roto - Remix,"{'1GKIlPFdcewHtpDVCQ8zmJ': 'Brray', '6nVcHLIgY5pE2YCl8ubca1': 'Jhayco', '7j6DKwmjbxvpQO8h914uEz': 'Ryan Castro'}",83
2SOvWt6igzXViIjIiWNWEP,BABY HELLO,"{'1mcTU81TzQhprhouKaTkpq': 'Rauw Alejandro', '716NhGYqD1jl2wI1Qkgq36': 'Bizarrap'}",82
4t46soaqA758rbukTO5pp1,Mi Bello Angel,{'0elWFr7TW8piilVRYJUe4P': 'Natanael Cano'},87
3dnP0JxCgygwQH9Gm7q7nb,Ella Baila Sola,"{'0XeEobZplHxzM9QzFQWLiR': 'Eslabon Armado', '12GqGscKJx3aE4t07u7eVZ': 'Peso Pluma'}",87
3CU1qWV0h0PvWXQg71YUoo,HOUSE OF LUX,{'6ElqtIfQsAkEYypgfJIjeK': 'DannyLux'},75
0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,"{'6XkjpgcEsYab502Vr1bBeW': 'Grupo Frontera', '1dKdetem2xEmjgvyymzytS': 'Grupo Firme'}",90
3kmWIej9tXjSWWYc9tPjJk,COCO LOCO,{'1r4hJ1h58CWwUQe3MxPuau': 'Maluma'},80
1Hs1uUl8o2VtDp1DABFq0O,Los del Espacio,"{'1vqR17Iv8VFdzure1TAXEq': 'LIT killah', '5Y3MV9DZ0d87NnVm56qSY1': 'Tiago PZK', '1DxLCyH42yaHKGK3cl5bvG': 'Maria Becerra', '1bAftSH8umNcGZ0uyV7LMg': 'Duki', '0AqlFI0tz2DsEoJlKSIiT9': 'Emilia', '3Apb2lGmGJaBmr0TTBJvIZ': 'Rusherking', '2OhUNb01gLwygOizYvTm0e': 'Big One', '0dUyjgCyjfj5eMx6bX2TWf': 'FMK'}",86
2kjH4Q6WxvlpGnlgwmv4eG,ANTHEM PART 3,{'6FBDaR13swtiWwGhX1WQsP': 'blink-182'},73
0rKWJnmo6Q0ovoPOLoLm0t,TOO MUCH,"{'2tIP7SsRs7vjIcLrU85W8J': 'The Kid LAROI', '6HaGTQPmzraVmaVxvz6EUc': 'Jung Kook', '5H4yInM5zmHqpKIoMNAx4r': 'Central Cee'}",88
3xY5aYJcdvZX9xQxNd02ku,In The City,"{'25uiPmTg16RbhZWAqwLBy5': 'Charli XCX', '2wY79sveU1sp5g7SokKOiI': 'Sam Smith'}",78
180AbZduI6bYQIzwCHRwu9,A Night To Remember,"{'35l9BRT7MXmM8bv2WDQiyB': 'beabadoobee', '7gW0r5CkdEUMm42w9XpyZO': 'Laufey'}",81
0Ag6LNrSfJVKRhGzD7ArDq,Mess It Up,{'22bE4uQ6baNwSHPVcDxLCe': 'The Rolling Stones'},69
6m0S4wcG6sTCP010ZrgdJI,Call Me Revenge - Call of Duty: Modern Warfare 3,"{'1URnnhqYAYcrqrcwql10ft': '21 Savage', '5y8tKLUfMvliMe8IKamR32': 'd4vd'}",73
30QYxvXOJZhGBF6DvpNb8w,I Knew You Were Trouble - Spotify Singles,{'74KM79TiuVKeVCqs8QtB0B': 'Sabrina Carpenter'},73
4kvDU8vfvxupVezsVPag5v,Te Mata,{'1U1el3k54VvEUzo3ybLPlM': 'Kali Uchis'},75
5HM5trJxTouv3eUVcbW8sh,Sensational (feat. Davido & Lojay),"{'7bXgB6jMjp9ATFy66eO08Z': 'Chris Brown', '0Y3agQaa6g2r0YmHPOO9rh': 'Davido', '3ONGmday8YN8AkbsRk01iL': 'Lojay'}",76
6Cxc9tL1sMdivV1Quh0yjZ,Must Be Me,{'13y7CgLHjMVRMDqxdx0Xdo': 'Gucci Mane'},56
2fRqb3yoCI9cbRASkEMo3m,Came The Closest,{'2kucQ9jQwuD8jWdtR9Ef38': 'Sam Hunt'},62
1maIZ0gsjVbdANLvl4v0ao,Suspended,{'2WoVwexZuODvclzULjPQtm': 'Sampha'},65
4jpNmNXMzO3aVgJhy8sdxL,Think Of Us,"{'69GGBxA162lTqCwzJG5jLp': 'The Chainsmokers', '7xBGi7Eign0fX7jGQj5KlJ': 'GRACEY'}",69
7ddHGUPt5bOpVFAtX6TJN8,Dang,{'4Ge8xMJNwt6EEXOzVXju9a': 'Caroline Polachek'},64
2EYDqen8Pftl3ENvqOs6fE,Monster - Spotify Singles,{'4QM5QCHicznALtX885CnZC': 'Slayyyter'},61
7pw6IXqjBn0M68l5JI3mIV,Heard Of Me,{'7wlFDEWiM5OoIAt8RSli8b': 'YoungBoy Never Broke Again'},59
4NUmZ5svM1Bbmaz5udqUeJ,Dreaming,"{'64KEffDW9EtZ1y2vBYgq8T': 'Marshmello', '1KCSPY1glIKqW2TotWuXOR': 'P!nk', '0Ty63ceoRnnJKVEYP0VQpk': 'Sting'}",77
4GnjXzJfmPcVEt0S7zIS9L,Lethal Woman,{'2W8yFh0Ga6Yf3jiayVxwkE': 'Dove Cameron'},66
0Fnjp5rPXHGYnehRgnaEjr,Lighter,"{'77AiFEVeAVj2ORpC85QVJs': 'Steve Aoki', '1vkJFCwstOoJO7yQ4lTtLK': 'Paris Hilton'}",57
02WbmXcfVEPDOZH91K8OtL,I Should've Known (feat. Kyle Richh),"{'6jGMq4yGs7aQzuGsMgVgZR': 'Lil Tjay', '0hF6lbAjRsq4svrQUr5sgU': 'Kyle Richh'}",64
3Yw6KJjm8ycybvl6UdW9dq,GANGSTER (PQFNEDG),"{'3m5qlPf2OkihLz3dRYnkPA': 'Ovy On The Drums', '52iwsT98xCoGgiGntTiR7K': 'Quevedo', '0eHQ9o50hj6ZDNBt6Ys1sD': 'Yandel'}",81
1V9vDStzw6C7pXSsIrzER2,Go Get Her,{'5XLWHp9tjK7PWm7SMcvo2q': 'Restless Road'},63
0rcaFqednwwedMu68xpKlj,Funny,{'0nugNBwdWaptgIAsEtx1It': 'Searows'},57
3ROgWZzcpQ0y8k67PzlbBC,Heaven - feat. Damon Albarn,"{'3pTE9iaJTkWns3mxpNQlJV': 'Bombay Bicycle Club', '0O98jlCaPzvsoei6U5jfEL': 'Damon Albarn'}",58
27RWVlCet2iZlGciBETorw,Murder & Millions,{'0RESbWvOMyua0yuyVrztJ5': 'Key Glock'},61
2F7dO7OCqrxff66epaNPEU,Dancer,"{'75mafsNqNE1WSEVxIKuY5C': 'IDLES', '066X20Nz7iquqkkCW6Jxy6': 'LCD Soundsystem'}",67
2fga4JgHuq91W9HiTfo9GC,how2fly,{'4zVCMnjw54nkhGHU4e1Pav': 'ISOxo'},57
5Gdbm8oHbicLgj79HcOxtL,Into The Walls,{'5RJFJWYgtgWktosLrUDzff': 'Griff'},65
0pyOM5TLmrs7fhTwgre7TG,What Should I Do?,{'07EcmJpfAday8xGkslfanE': 'Kevin Abstract'},53
